avID,man,aut,year,mon,day,rain24hr,fogflag,min_vis,fg_onset,fg_finish,fg_duration,wind5,T5,Td5,RH5,QNH5,pptn5,wind8,T8,Td8,RH8,QNH8,pptn8,wind11,T11,Td11,RH11,QNH11,pptn11,wind14,T14,Td14,RH14,QNH14,pptn14,wind17,T17,Td17,RH17,QNH17,pptn17,wind20,T20,Td20,RH20,QNH20,pptn20
YSHL  , 0, 2, 2012, 02, 29,    0.2, YES,   5.00, 17.36, 18.46, 01.10, 130/09, 20.4, 20.2, 99,1013.4,  20.2,170/12, 18.6, 18.4, 99,1014.7,  37.0,170/06, 18.0, 17.8, 99,1015.6,  44.4,240/04, 18.3, 18.3,100,1013.5,  48.2,250/05, 18.6, 18.6,100,1010.0,  57.0,240/06, 19.3, 19.3,100,1008.1,  60.0
YSHL  , 0, 2, 2012, 03, 04,    0.0, YES,   5.00, 09.33, 10.15, 00.42, 060/05, 21.8, 21.0, 95,1010.5,   1.8,000/00, 21.6, 21.4, 99,1010.7,   6.0,000/00, 21.0, 20.8, 99,1011.8,   6.8,330/03, 20.8, 20.6, 99,1011.0,   6.8,260/13, 21.6, 14.0, 62,1009.8,   6.8,110/04, 16.2, 14.7, 91,1011.9,   6.8
YSHL  , 0, 1, 2012, 04, 02,    0.2, YES,   5.00, 15.22, 15.52, 00.30, 090/07, 23.9, 17.6, 68,1014.6,   0.2,080/03, 20.4, 16.2, 77,1015.1,   0.2,270/06, 16.7, 16.1, 96,1015.7,   0.2,230/01, 15.2, 14.9, 98,1014.9,   0.2,000/00, 12.9, 12.7, 99,1013.7,   0.2,240/02, 12.5, 12.3, 99,1014.3,   0.2
YSHL  , 0, 6, 2012, 04, 19,    2.6, YES,   0.70, 18.15, 20.45, 02.30, 090/08, 20.3, 18.6, 90,1017.0,   0.4,270/03, 19.0, 18.7, 98,1016.8,   1.4,190/04, 18.1, 17.9, 99,1016.8,   2.2,270/07, 17.3, 17.1, 99,1015.3,   2.2,210/02, 16.4, 16.2, 99,1014.0,   2.2,000/00, 14.1, 13.9, 99,1014.5,   2.6
YSHL  , 0, 1, 2012, 05, 17,    0.0, YES,   5.00, 17.00, 17.30, 00.30, 140/05, 16.7, 10.3, 66,1022.4,   0.0,280/05, 11.7, 10.3, 91,1023.7,   0.0,000/00,  9.2,  8.6, 96,1024.6,   0.0,000/00, 10.0,  9.5, 97,1024.5,   0.0,000/00,  7.0,  6.9, 99,1023.2,   0.0,000/00,  5.9,  5.8, 99,1023.7,   0.0
YSHL  , 0, 7, 2012, 06, 03,    0.2, YES,   0.30, 08.37, 11.45, 03.08, 000/00, 15.2, 13.9, 92,1011.4,   0.2,000/00, 13.4, 13.1, 98,1010.3,   0.2,290/03, 10.5, 10.3, 99,1009.6,   0.2,220/04, 11.2, 11.0, 99,1007.7,   0.2,330/03, 10.0,  9.9, 99,1005.8,   0.2,290/10, 11.3, 11.1, 99,1004.3,   0.2
YSHL  , 0, 1, 2012, 06, 27,    1.4, YES,   5.00, 20.45, 21.15, 00.30, 120/05, 14.0,  9.2, 73,1029.4,   0.0,260/04, 10.6,  9.2, 91,1029.4,   0.0,220/02,  9.9,  9.3, 96,1029.5,   0.0,230/03,  9.1,  9.0, 99,1028.3,   1.4,290/01,  5.6,  5.5, 99,1027.2,   1.4,270/03,  4.1,  4.0, 99,1026.3,   1.4
YSHL  , 0, 9, 2012, 07, 08,    0.0, YES,   0.80, 16.40, 19.49, 03.09, 060/07, 16.3,  9.5, 64,1028.1,   0.0,250/04, 11.1,  9.7, 91,1028.8,   0.0,280/04,  7.2,  7.1, 99,1029.5,   0.0,250/03,  5.7,  5.6, 99,1029.2,   0.0,260/03,  3.6,  3.5, 99,1028.6,   0.0,250/04,  3.2,  3.1, 99,1028.8,   0.0
YSHL  , 0, 4, 2012, 09, 12,    0.0, YES,   0.30, 12.45, 14.05, 01.20, 070/14, 19.5, 15.0, 75,1015.0,   0.0,100/06, 17.1, 14.9, 87,1014.7,   0.0,310/05, 12.3, 11.8, 97,1014.5,   0.0,290/04,  7.8,  7.7, 99,1012.0,   0.0,270/03,  7.9,  7.8, 99,1008.4,   0.0,280/07,  9.3,  6.6, 83,1007.1,   0.0
YSHL  , 0, 1, 2012, 09, 17,    0.2, YES,   0.90, 18.15, 18.45, 00.30, 190/13, 17.3, 11.1, 67,1017.5,   0.0,180/07, 15.2, 11.8, 80,1018.7,   0.2,240/04, 12.1, 11.0, 93,1018.8,   0.2,290/06, 10.2,  9.7, 97,1019.4,   0.2,240/04,  8.6,  8.5, 99,1017.5,   0.2,000/00,  7.8,  7.7, 99,1018.1,   0.2
YSHL  , 0, 6, 2012, 09, 20,    0.8, YES,   0.15, 17.01, 20.33, 03.32, 070/10, 19.2, 12.9, 67,1015.0,   0.0,030/06, 17.1, 13.2, 78,1015.0,   0.0,300/04, 13.7, 12.4, 92,1015.4,   0.0,320/06, 14.5, 13.9, 96,1015.7,   0.2,250/02, 11.4, 10.8, 96,1012.2,   0.6,000/00,  9.5,  9.4, 99,1012.0,   0.6
YSHL  , 0, 4, 2012, 10, 05,    2.8, YES,   1.90, 19.45, 24.15, 04.30, 130/06, 19.9, 14.5, 71,1014.0,   0.0,160/07, 17.5, 13.8, 79,1016.4,   0.0,180/06, 16.6, 13.5, 82,1018.4,   0.0,180/04, 15.7, 13.9, 89,1019.2,   0.0,200/04, 14.9, 13.9, 94,1018.2,   0.0,100/04, 14.5, 14.3, 99,1018.7,   0.6
YSHL  , 0, 2, 2012, 10, 24,    0.0, YES,   4.20, 19.10, 19.45, 00.35, 070/14, 20.7, 14.1, 66,1016.4,   0.0,080/07, 19.1, 14.8, 76,1016.4,   0.0,290/03, 13.1, 11.8, 92,1017.3,   0.0,000/00, 10.8, 10.5, 98,1015.9,   0.0,000/00,  8.8,  8.7, 99,1013.0,   0.0,000/00,  9.1,  9.0, 99,1012.4,   0.0
YSHL  , 0, 3, 2012, 11, 04,    0.0, YES,   0.90, 13.15, 17.45, 04.30, 070/12, 20.4, 16.2, 77,1017.3,   0.0,050/10, 19.8, 16.8, 83,1017.8,   0.0,280/01, 15.8, 15.0, 95,1019.4,   0.0,270/03, 13.4, 13.2, 99,1018.2,   0.0,000/00, 12.1, 11.9, 99,1016.5,   0.0,290/01, 14.0, 13.8, 99,1017.4,   0.0
YSHL  , 0, 5, 2012, 11, 13,    0.8, YES,   4.90, 19.45, 21.15, 01.30, 170/11, 17.9, 11.5, 66,1019.4,   0.0,190/09, 17.1, 11.6, 70,1020.6,   0.0,210/04, 16.3, 11.5, 73,1021.9,   0.0,290/03, 14.5, 14.0, 97,1021.3,   0.0,220/04, 14.3, 13.5, 95,1019.0,   0.0,220/03, 14.2, 13.9, 98,1019.7,   0.4
